2012-12-14 20:18:24 : Próbkowanie S(q) w 2D dla par. startowych: d=x, Z=10000 phi=.15 salt=y
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 1.20947554476353e-019
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 4.14709552975384e-021
2012-12-14 22:17:15 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.00789628730294e-019
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 1.20947554476353e-019
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 4.14709552975384e-021
2012-12-14 22:17:34 : RunRY: I tried to fit alpha 32 times and still can't do it! Skipping fit.
2012-12-14 22:17:34 : Nie udalo sie obliczyc S(q) dla Salt = 0.215443469003188!
2012-12-14 22:17:34 : Obliczam S(q) dla Salt = 0.999999999999999
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
2012-12-14 22:17:40 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
2012-12-14 22:17:51 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
2012-12-14 22:18:02 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
2012-12-14 22:18:12 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
2012-12-14 22:18:32 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
2012-12-14 22:18:43 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
2012-12-14 22:18:53 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
2012-12-14 22:19:04 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
2012-12-14 22:19:24 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
2012-12-14 22:19:35 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
2012-12-14 22:19:45 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
2012-12-14 22:19:56 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
2012-12-14 22:20:16 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
2012-12-14 22:20:27 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
2012-12-14 22:20:37 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
2012-12-14 22:20:48 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
2012-12-14 22:21:08 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
2012-12-14 22:21:19 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
2012-12-14 22:21:29 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
2012-12-14 22:21:40 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
2012-12-14 22:22:02 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
2012-12-14 22:22:18 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
2012-12-14 22:22:33 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
2012-12-14 22:22:49 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 4.14709552975384e-021
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 3.78576294962503e-021
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 4.97651463570461e-021
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 3.15480245802085e-021
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
2012-12-14 22:23:16 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
2012-12-14 22:23:31 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
2012-12-14 22:23:47 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
2012-12-14 22:24:02 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 5.97181756284553e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 2.62900204835071e-021
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 7.16618107541463e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 2.19083504029226e-021
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
2012-12-14 22:24:29 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
2012-12-14 22:24:45 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
2012-12-14 22:25:00 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
2012-12-14 22:25:16 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 8 [CORE 0]: ??? = -1, alpha = 8.59941729049756e-021
RunRY - Iteracja 9 [CORE 1]: ??? = -1, alpha = 1.82569586691022e-021
RunRY - Iteracja 10 [CORE 2]: ??? = -1, alpha = 1.03193007485971e-020
RunRY - Iteracja 11 [CORE 3]: ??? = -1, alpha = 1.52141322242518e-021
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
2012-12-14 22:25:43 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
2012-12-14 22:25:58 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
2012-12-14 22:26:14 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
2012-12-14 22:26:29 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 12 [CORE 0]: ??? = -1, alpha = 1.23831608983165e-020
RunRY - Iteracja 13 [CORE 1]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 14 [CORE 2]: ??? = -1, alpha = 1.48597930779798e-020
RunRY - Iteracja 15 [CORE 3]: ??? = -1, alpha = 1.05653696001749e-021
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
2012-12-14 22:26:57 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
2012-12-14 22:27:12 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
2012-12-14 22:27:28 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
2012-12-14 22:27:43 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 16 [CORE 0]: ??? = -1, alpha = 1.78317516935757e-020
RunRY - Iteracja 17 [CORE 1]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 18 [CORE 2]: ??? = -1, alpha = 2.13981020322909e-020
RunRY - Iteracja 19 [CORE 3]: ??? = -1, alpha = 7.33706222234366e-022
2012-12-14 22:28:02 : RunRY: I tried to fit alpha 32 times and still can't do it! Skipping fit.
2012-12-14 22:28:02 : Nie udalo sie obliczyc S(q) dla Salt = 0.999999999999999!
2012-12-14 22:28:02 : Obliczam S(q) dla Salt = 4.64158883361278
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 7.33706222234366e-022
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 6.69779080832768e-022
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 5.58149234027307e-022
2012-12-14 22:28:08 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 7.33706222234366e-022
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 6.69779080832768e-022
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 5.58149234027307e-022
2012-12-14 22:28:18 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 7.33706222234366e-022
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 6.69779080832768e-022
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 5.58149234027307e-022
2012-12-14 22:28:29 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00337098398603987 to 0.00112366132867996
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 7.33706222234366e-022
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 6.69779080832768e-022
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 5.58149234027307e-022
2012-12-14 22:28:40 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.00112366132867996 to 0.000374553776226653
RunRY - Iteracja 0 [CORE 0]: ??? = -1, alpha = 7.33706222234366e-022
RunRY - Iteracja 1 [CORE 1]: ??? = -1, alpha = 6.69779080832768e-022
RunRY - Iteracja 2 [CORE 2]: ??? = -1, alpha = 8.80447466681239e-022
RunRY - Iteracja 3 [CORE 3]: ??? = -1, alpha = 5.58149234027307e-022
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 1.05653696001749e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 4.65124361689422e-022
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 3.87603634741185e-022
2012-12-14 22:29:00 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0303388558743588 to 0.0101129519581196
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 1.05653696001749e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 4.65124361689422e-022
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 3.87603634741185e-022
2012-12-14 22:29:10 : RunRY - run-time error M6201: MATH - retrying with dr lowered 3 times from 0.0101129519581196 to 0.00337098398603987
RunRY - Iteracja 4 [CORE 0]: ??? = -1, alpha = 1.05653696001749e-021
RunRY - Iteracja 5 [CORE 1]: ??? = -1, alpha = 4.65124361689422e-022
RunRY - Iteracja 6 [CORE 2]: ??? = -1, alpha = 1.26784435202098e-021
RunRY - Iteracja 7 [CORE 3]: ??? = -1, alpha = 3.87603634741185e-022
